timestamp,distance_band,detections,total_objects,detection_rate
86.008664,médio,5,5,1.0
86.008664,distante,176,176,1.0
86.485622,próximo,0,0,0.0
86.485622,médio,6,6,1.0
86.485622,distante,176,176,1.0
86.910054,próximo,0,0,0.0
86.910054,médio,7,7,1.0
86.910054,distante,176,176,1.0
87.323153,próximo,0,0,0.0
87.323153,médio,8,8,1.0
87.323153,distante,176,176,1.0
87.641171,próximo,0,0,0.0
87.641171,médio,9,9,1.0
87.641171,distante,176,176,1.0
88.022723,próximo,0,0,0.0
88.022723,médio,10,10,1.0
88.022723,distante,176,176,1.0
88.313536,próximo,0,0,0.0
88.313536,médio,11,11,1.0
88.313536,distante,176,176,1.0
88.700109,próximo,0,0,0.0
88.700109,médio,12,12,1.0
88.700109,distante,176,176,1.0
89.052093,próximo,0,0,0.0
89.052093,médio,13,13,1.0
89.052093,distante,176,176,1.0
89.479518,próximo,0,0,0.0
89.479518,médio,14,14,1.0
89.479518,distante,176,176,1.0
89.831647,próximo,0,0,0.0
89.831647,médio,15,15,1.0
89.831647,distante,176,176,1.0
90.267056,próximo,0,0,0.0
90.267056,médio,16,16,1.0
90.267056,distante,176,176,1.0
90.619799,próximo,0,0,0.0
90.619799,médio,17,17,1.0
90.619799,distante,176,176,1.0
91.37195,próximo,0,0,0.0
91.37195,médio,18,18,1.0
91.37195,distante,176,176,1.0
91.765274,próximo,1,1,1.0
91.765274,médio,18,18,1.0
91.765274,distante,176,176,1.0
92.225856,próximo,2,2,1.0
92.225856,médio,18,18,1.0
92.225856,distante,176,176,1.0
92.636631,próximo,3,3,1.0
92.636631,médio,18,18,1.0
92.636631,distante,176,176,1.0
93.068016,próximo,4,4,1.0
93.068016,médio,18,18,1.0
93.068016,distante,176,176,1.0
93.43359,próximo,5,5,1.0
93.43359,médio,18,18,1.0
93.43359,distante,176,176,1.0
93.897104,próximo,5,5,1.0
93.897104,médio,18,18,1.0
93.897104,distante,176,176,1.0
94.380993,próximo,5,5,1.0
94.380993,médio,18,18,1.0
94.380993,distante,176,176,1.0
94.786488,próximo,6,6,1.0
94.786488,médio,18,18,1.0
94.786488,distante,176,176,1.0
95.064625,próximo,7,7,1.0
95.064625,médio,18,18,1.0
95.064625,distante,176,176,1.0
95.462688,próximo,8,8,1.0
95.462688,médio,18,18,1.0
95.462688,distante,176,176,1.0
95.826578,próximo,8,8,1.0
95.826578,médio,18,18,1.0
95.826578,distante,176,176,1.0
